discomName,zoneName,circleName,divisionName,substationName,feederName,feederVoltage,meterMake,meterSLNo,overAllMF,status
POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,HANSRAJPUR_416442,INC-1,11,SECURE,X01084836,2,Active
POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,HANSRAJPUR_416442,INC-2,11,LNT,14003307,1,Active
POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,JAKHANIA_416442,INC-1,11,SECURE,UPP56919,2,Active
POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,JAKHANIA_416442,INC-2,11,SECURE,UPP58576,2,Active
POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,GHAZIPUR_416442,INC-2,11,SECURE,X2220035,2,Active
POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,GHAZIPUR_416442,INC-1,11,SECURE,X2220039,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,DIGHWAT_41294,INC-1,11,SECURE,X1986625,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,COLLECTRATE_416532,INC-1,11,SECURE,X0393763,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,JALALPUR (KANTA)_416532,INC-2,11,SECUREKLL,XF467555,0.12,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,JALALPUR (KANTA)_416532,INC-1,11,SECURE,UPP58853,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,SERUKA_416532,INC-1,11,SECURE,X1084819,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,BANAULI_416532,INC-1,11,SECURE,UMV91503,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ILLIA_416532,INC-1,11,L&T,14078781,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHAKIA TEHSIL_416532,INC-1,11,SECURE,UPCL0199,0.67,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHAKIA_416532,INC-2,11,SECURE,UMV89644,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHAKIA_416532,INC-1,11,SECURE,UMV89642,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHAKARGHATTA_416532,INC-1,11,SECURE,UPP58862,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,BARHULI_416532,INC-1,11,L&T,14078756,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,YOGESHWAR NATH_416532,INC-1,11,SECURE,UMV89639,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,SAHABGANJ_416532,INC-1,11,SECURE,UMV91480,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,NAUGARH_416532,INC-1,11,SECURE,UMV89687,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,BILARIDHIH_416532,INC-1,11,SECURE,UMV90700,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,BAGHI_416532,INC-1,11,SECURE,UMV89711,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,BABURI_416532,INC-2,11,SECURE,UMV91477,2,InActive
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,BABURI_416532,INC-1,11,SECURE,UMV89688,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHANDAULI_416532,INC-3,11,SECURE,XB400089,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHANDAULI_416532,INC-2,11,SECURE,UMV89646,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHANDAULI_416532,INC-1,11,SECURE,UMV89636,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ZEONATH PUR_416532,INC-4,11,L&T,14078792,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ZEONATH PUR_416532,INC-5,11,SECURE,UMV91502,2,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ZEONATH PUR_416532,INC-3,11,SECURE,X1611919,1,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ZEONATH PUR_416532,INC-2,11,SECURE,UPU28687,0.12,Active
POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ZEONATH PUR_416532,INC-1,11,SECURE,UPU28686,0.12,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KOTWA_40184,INC-1,11,SECURE,160424790,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,MANDUADIH COLONY,INC-1,11,SECURE,UPP53756,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KOTWA RURAL,INC-1,11,SECURE,XXXXXXX,1,InActive
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,DAFI_414332,INC-1,11,SECURE,XXXXXXX,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,AMRA RURAL_414332,INC-1,11,SECURE,UPP58562,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KORAUTA_414332,INC-1,11,SECURE,UMV89719,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,BETAWAR_414332,INC-1,11,SECURE,UMV89713,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KARDHANA_414332,INC-1,11,SECURE,UMV89712,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,RAJJIPUR_414332,INC-1,11,SECURE,UMV89690,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KURSATO_414332,INC-1,11,SECURE,UMV91476,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,BARNEE_414332,INC-2,11,SECURE,UMV89520,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,BARNEE_414332,INC-1,11,SECURE,UMV89514,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,BARKI_414332,INC-2,11,SECURE,UMV89521,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,BARKI_414332,INC-1,11,SECURE,UMV89512,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,RAJA TALAB TEHSIL_414332,INC-2,11,LNT,18103650,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,RAJA TALAB TEHSIL_414332,INC-1,11,SECURE,UPP56957,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KASHIPUR_414332,INC-2,11,SECURE,XF468694,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KASHIPUR_414332,INC-1,11,SECURE,UPP58972,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,TODARPUR_414332,INC-2,11,SECURE,X0155199,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,TODARPUR_414332,INC-1,11,SECURE,UMV89510,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,JHAKHANI_414332,INC-3,11,SECURE,SS17063230,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,JHAKHANI_414332,INC-2,11,SECURE,UMV91504,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,JHAKHANI_414332,INC-1,11,SECURE,UMV91478,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,THATRA_414332,INC-2,11,SECURE,UMV89691,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,THATRA_414332,INC-1,11,SECURE,UMV89689,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,LALPUR_414332,INC-3,11,SECURE,X1665264,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,LALPUR_414332,INC-2,11,SECURE,UMV90701,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,LALPUR_414332,INC-1,11,SECURE,UMV90702,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KARSANA_414332,INC-3,11,LNT,18090327,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KARSANA_414332,INC-2,11,SECURE,UMV89708,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,KARSANA_414332,INC-1,11,SECURE,UMV90697,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,MANDUADIH_414332,INC-1,11,SECURE,UPP40820,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,MANDUADIH_414332,INC-2,11,SECURE,UPP40818,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,DEENDASPUR_414332,INC-2,11,SECURE,UMV91490,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,DEENDASPUR_414332,INC-1,11,SECURE,UMV89720,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,SEWAPURI_414332,INC-3,11,SECURE,X2219147,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,SEWAPURI_414332,INC-2,11,SECURE,UMV91489,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,SEWAPURI_414332,INC-1,11,SECURE,UMV91499,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,RAJATALAB_414332,INC-2,11,SECURE,UPP40822,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,RAJATALAB_414332,INC-1,11,SECURE,X2282548,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,GANGAPUR_414332,INC-2,11,SECURE,UPP40814,1.5,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,GANGAPUR_414332,INC-1,11,LNT,16043107,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,ROHANIA_414332,INC-2,11,SECURE,UMV89685,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,ROHANIA_414332,INC-1,11,SECURE,UMV89686,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,ANEI_414331,INC-2,11,HPL,356166,0.08,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,ANEI_414331,INC-1,11,SECURE,UPP57268,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,TARANA_40024,INC-1,11,SECURE,XXXXXXX,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,TARSARA_414331,INC-1,11,SECURE,UPP58968,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,KUDI_414331,INC-2,11,SECURE,UPP58865,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,KUDI_414331,INC-1,11,SECURE,XH422647,0.06,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,TAHSIL PINDRA_414331,INC-2,11,SECURE,X2245963,0.75,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,TAHSIL PINDRA_414331,INC-1,11,SECURE,UMV89795,1.5,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,GAJOKHAR_414331,INC-2,11,SECURE,XB408629,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,GAJOKHAR_414331,INC-1,11,SECURE,X2219141,0.06,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,HARAHUA_414331,INC-3,11,SECURE,X1440556,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,HARAHUA_414331,INC-2,11,SECURE,X2220133,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,HARAHUA_414331,INC-1,11,HPL,14095021,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,KARAKHIYAN_414331,INC-3,11,SECURE,SS17042524,1,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,KARAKHIYAN_414331,INC-2,11,HPL,352998,0.06,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,KARAKHIYAN_414331,INC-1,11,HPL,333099,0.06,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,NEWADA_414331,INC-2,11,SECURE,UMV89523,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,NEWADA_414331,INC-1,11,SECURE,UMV89705,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,PINDRA_414331,INC-2,11,SECURE,X1440590,2,Active
POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,PINDRA_414331,INC-1,11,SECURE,X1379081,2,Active
POORVANCHAL,VARANASI-II,EDC II JAUNPUR,EDD II JAUNPUR,SURARI_416382,INC-2,11,SECURE,X1440595,1,Active
POORVANCHAL,VARANASI-II,EDC II JAUNPUR,EDD II JAUNPUR,SURARI_416382,INC-1,11,SECURE,UPP58855,1,Active
POORVANCHAL,VARANASI-II,EDC II JAUNPUR,EDD II JAUNPUR,BARSATHI_416382,INC-1,11,L&T,15017922,1,Active
POORVANCHAL,VARANASI-II,EDC II JAUNPUR,EDD II JAUNPUR,BARSATHI_416382,INC-2,11,L&T,15017923,2,Active
POORVANCHAL,VARANASI-II,EDC II JAUNPUR,EDD II JAUNPUR,RAMPUR_416382,INC-1,11,SECURE,X0129872,120,Active
POORVANCHAL,VARANASI-II,EDC II JAUNPUR,EDD II JAUNPUR,RAMPUR_416382,INC-2,11,SECURE,XB433520,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,CHAUKAGHAT_40007,INC-1,11,SECURE,XC432811,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,KASHI_40012,INC-4,11,SECURE,XB476140,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,KASHI_40012,INC-3,11,SECURE,XB47145,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,KASHI_40012,INC-1,11,SECURE,UMV88630,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,IDH COLONY_40182,INC-2,11,SECURE,XB476146,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,IDH COLONY_40182,INC-1,11,SECURE,XB476147,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,ALAILPUR_40180,INC-4,11,SECURE,UMV58792,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,ALAILPUR_40180,INC-3,11,SECURE,UPP58740,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,ALAILPUR_40180,INC-2,11,SECURE,XB476162,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,ALAILPUR_40180,INC-1,11,SECURE,XB476164,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,NEW DAULATPUR_40357,INC-3,11,NA,NA,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,NEW DAULATPUR_40357,INC-1,11,,,0,InActive
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,UDAYPUR_44043,INC-1,11,SECURE,UMV88793,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,SANSKRITIK SANKUL_40153,INC-2,11,SECURE,UPP53755,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,LALPUR_40014,INC-2,11,SECURE,UPP58585,2,InActive
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,GOITHAHA_40353,INC-1,11,SECURE,UPP60106,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,SHAKTIPEETH_40352,INC-2,11,LNT,16043109,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,SHAKTIPEETH_40352,INC-1,11,SECURE,14003284,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,LEDUPUR_40028,INC-3,11,SECURE,X1426103,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,LEDUPUR_40028,INC-2,11,SECURE,U0241547,0.12,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,LEDUPUR_40028,INC-1,11,SECURE,UPP53580,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,PANDEYPUR_40020,INC-2,11,NA,NA,1,InActive
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,PANDEYPUR_40020,INC-1,11,SECURE,UPP53764,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,DAULATPUR_40009,INC-1,11,SECURE,UPP53765,2,InActive
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,DAULATPUR_40009,INC-2,11,SECURE,UPP53759,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,DAULATPUR_40009,INC-1,11,SECURE,UPP53757,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,33/11 KV VARUNA GARDEN,INC-1,11,,,,InActive
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,PANDEYPUR_40020,INC-3,11,SECURE,UPP58840,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,PANDEYPUR_40020,INC-2,11,SECURE,UPP53753,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,LALPUR NEW_40356,INC-3,11,SECURE,UPP58581,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,SANSKRITIK SANKUL_40153,INC-2,11,SECURE,UPP53755,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,KOHILWA_40027,INC-2,11,SECURE,UPP53761,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,KOHILWA_40027,INC-1,11,SECURE,UPP53758,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,ARDALI BAZAR_40026,INC-2,11,SECURE,UPP53766,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,ARDALI BAZAR_40026,INC-1,11,SECURE,UPP53830,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,PANNALAL PARK_40021,INC-3,11,SECURE,X519949,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,PANNALAL PARK_40021,INC-2,11,SECURE,UPP53822,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,PANNALAL PARK_40021,INC-1,11,SECURE,UPP53768,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,MES_40018,INC-1,11,SECURE,353096,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,LALPUR_40014,INC-2,11,SECURE,UPP58585,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,LALPUR_40014,INC-1,11,SECURE,UPU58586,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,TARANA_40024,INC-2,11,SECURE,UPP53767,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,TARANA_40024,INC-1,11,SECURE,UPP53824,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,CHOWK_44045,INC-1,11,SIEMENS,SIPROTEC7SJ631,0.3,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,CHOWK_44045,INC-2,11,SIEMENS,SIPROTEC7SJ635,0.3,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,MACHCHHODARI_40016,INC-1,11,SECURE,UPP58741,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,MACHCHHODARI_40016,INC-2,11,SECURE,UMV88794,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,MACHCHHODARI_40016,INC-3,11,SECURE,XB476173,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,TOWN HALL_40025,INC-1,11,SECURE,XC479334,1,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,TOWN HALL_40025,INC-2,11,SECURE,XC408291,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,MAIDAGIN_40017,INC-1,11,SECURE,UPP58743,2,InActive
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,MAIDAGIN_40017,INC-2,11,SECURE,UPP58739,2,Active
POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,MAIDAGIN_40017,INC-1,11,SECURE,UPP58743,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,RANIPUR_40183,INC-2,11,SECURE,UPP58742,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,RANIPUR_40183,INC-1,11,SECURE,UPP57257,1,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,LOHTA_40015,INC-2,11,SECURE,UPP53762,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,LOHTA_40015,INC-1,11,SECURE,UPP53763,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,BHIKHARIPUR_40004,INC-2,11,SECURE,UPP53760,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,BHIKHARIPUR_40004,INC-3,11,SECURE,UPP53752,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,BHIKHARIPUR_40004,INC-1,11,SECURE,UPP53766,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,KOTWA_40184,INC-2,11,SECURE,XC432812,2,InActive
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,KOTWA_40184,INC-1,11,SECURE,X01085496,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,BHATTI_40181,INC-1,11,SECURE,XB408172,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,BHATTI_40181,INC-2,11,SECURE,XB408172,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,DPH_40010,INC-4,11,SECURE,UPP53823,0.12,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,DPH_40010,INC-3,11,SECURE,UPP53226,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,DPH_40010,INC-2,11,SECURE,UPP53825,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,DPH_40010,INC-1,11,SECURE,UPP53815,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,NAGWA_44251,INC-2,11,HPL,432241,0.267,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,NAGWA_44251,INC-1,11,HPL,432246,0.267,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,KANDAWA_44252,INC-1,11,SECURE,UMV91216,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,NEW RAMNGAR_40707,INC-2,11,SECURE,UPP58569,1,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,NEW RAMNGAR_40707,INC-1,11,SECURE,X0392908,0.08,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,KABIR NAGAR_40149,INC-3,11,SECURE,XB476172,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,KABIR NAGAR_40149,INC-2,11,SECURE,SS17042521,1,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,KABIR NAGAR_40149,INC-1,11,SECURE,SS17042523,1,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,KARONDI_40150,INC-2,11,SECURE,UPP58565,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,KARONDI_40150,INC-1,11,SECURE,UPP58842,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,BHU_40005,INC-4,11,SECURE,XC479312,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,BHU_40005,INC-3,11,SECURE,UPP58568,1,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,BHU_40005,INC-2,11,SECURE,UPP58566,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,BHU_40005,INC-1,11,SECURE,UPP58573,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,RAM NAGAR_40022,INC-2,11,SECURE,UPP58569,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,RAM NAGAR_40022,INC-1,11,SECURE,UPP58735,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,DAFI_40008,INC-3,11,SECURE,UPP58841,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,DAFI_40008,INC-2,11,SECURE,UPP58827,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD IV CHETMANI,DAFI_40008,INC-1,11,SECURE,UPP58572,2,Active
POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD II CHOKAGHAT,RANIPUR_40183,INC-2,11,NA,NA,2,Active
